Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR22213003	Infant gut metagenome	Illumina MiSeq	2522	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22213003/SRR22213003.sra	SRR22213003.sra	SRR22213003_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/003/SRR22213003/SRR22213003_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/003/SRR22213003/SRR22213003_2.fastq.gz	SRR22213003_2.fastq.gz	SRR22213003_Infant_gut_metagenome_2.fastq.gz
SRR22213002	Infant gut metagenome	Illumina MiSeq	8638	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22213002/SRR22213002.sra	SRR22213002.sra	SRR22213002_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/002/SRR22213002/SRR22213002_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/002/SRR22213002/SRR22213002_1.fastq.gz	SRR22213002_1.fastq.gz	SRR22213002_Infant_gut_metagenome_1.fastq.gz
SRR22213002	Infant gut metagenome	Illumina MiSeq	8638	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22213002/SRR22213002.sra	SRR22213002.sra	SRR22213002_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/002/SRR22213002/SRR22213002_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/002/SRR22213002/SRR22213002_2.fastq.gz	SRR22213002_2.fastq.gz	SRR22213002_Infant_gut_metagenome_2.fastq.gz
SRR22213000	Infant gut metagenome	Illumina MiSeq	9564	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22213000/SRR22213000.sra	SRR22213000.sra	SRR22213000_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/000/SRR22213000/SRR22213000_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/000/SRR22213000/SRR22213000_1.fastq.gz	SRR22213000_1.fastq.gz	SRR22213000_Infant_gut_metagenome_1.fastq.gz
SRR22213000	Infant gut metagenome	Illumina MiSeq	9564	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22213000/SRR22213000.sra	SRR22213000.sra	SRR22213000_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/000/SRR22213000/SRR22213000_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/000/SRR22213000/SRR22213000_2.fastq.gz	SRR22213000_2.fastq.gz	SRR22213000_Infant_gut_metagenome_2.fastq.gz
SRR22212996	Infant gut metagenome	Illumina MiSeq	4620	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212996/SRR22212996.sra	SRR22212996.sra	SRR22212996_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/096/SRR22212996/SRR22212996_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/096/SRR22212996/SRR22212996_1.fastq.gz	SRR22212996_1.fastq.gz	SRR22212996_Infant_gut_metagenome_1.fastq.gz
SRR22212996	Infant gut metagenome	Illumina MiSeq	4620	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212996/SRR22212996.sra	SRR22212996.sra	SRR22212996_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/096/SRR22212996/SRR22212996_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/096/SRR22212996/SRR22212996_2.fastq.gz	SRR22212996_2.fastq.gz	SRR22212996_Infant_gut_metagenome_2.fastq.gz
SRR22212997	Infant gut metagenome	Illumina MiSeq	10941	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212997/SRR22212997.sra	SRR22212997.sra	SRR22212997_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/097/SRR22212997/SRR22212997_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/097/SRR22212997/SRR22212997_1.fastq.gz	SRR22212997_1.fastq.gz	SRR22212997_Infant_gut_metagenome_1.fastq.gz
SRR22212997	Infant gut metagenome	Illumina MiSeq	10941	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212997/SRR22212997.sra	SRR22212997.sra	SRR22212997_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/097/SRR22212997/SRR22212997_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/097/SRR22212997/SRR22212997_2.fastq.gz	SRR22212997_2.fastq.gz	SRR22212997_Infant_gut_metagenome_2.fastq.gz
SRR22212994	Infant gut metagenome	Illumina MiSeq	3675	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212994/SRR22212994.sra	SRR22212994.sra	SRR22212994_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/094/SRR22212994/SRR22212994_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/094/SRR22212994/SRR22212994_1.fastq.gz	SRR22212994_1.fastq.gz	SRR22212994_Infant_gut_metagenome_1.fastq.gz
SRR22212994	Infant gut metagenome	Illumina MiSeq	3675	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212994/SRR22212994.sra	SRR22212994.sra	SRR22212994_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/094/SRR22212994/SRR22212994_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/094/SRR22212994/SRR22212994_2.fastq.gz	SRR22212994_2.fastq.gz	SRR22212994_Infant_gut_metagenome_2.fastq.gz
SRR22212993	Infant gut metagenome	Illumina MiSeq	4740	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212993/SRR22212993.sra	SRR22212993.sra	SRR22212993_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/093/SRR22212993/SRR22212993_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/093/SRR22212993/SRR22212993_1.fastq.gz	SRR22212993_1.fastq.gz	SRR22212993_Infant_gut_metagenome_1.fastq.gz
SRR22212993	Infant gut metagenome	Illumina MiSeq	4740	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212993/SRR22212993.sra	SRR22212993.sra	SRR22212993_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/093/SRR22212993/SRR22212993_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/093/SRR22212993/SRR22212993_2.fastq.gz	SRR22212993_2.fastq.gz	SRR22212993_Infant_gut_metagenome_2.fastq.gz
SRR22212990	Infant gut metagenome	Illumina MiSeq	118256	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212990/SRR22212990.sra	SRR22212990.sra	SRR22212990_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/090/SRR22212990/SRR22212990_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/090/SRR22212990/SRR22212990_1.fastq.gz	SRR22212990_1.fastq.gz	SRR22212990_Infant_gut_metagenome_1.fastq.gz
SRR22212990	Infant gut metagenome	Illumina MiSeq	118256	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212990/SRR22212990.sra	SRR22212990.sra	SRR22212990_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/090/SRR22212990/SRR22212990_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/090/SRR22212990/SRR22212990_2.fastq.gz	SRR22212990_2.fastq.gz	SRR22212990_Infant_gut_metagenome_2.fastq.gz
SRR22212988	Infant gut metagenome	Illumina MiSeq	3799	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212988/SRR22212988.sra	SRR22212988.sra	SRR22212988_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/088/SRR22212988/SRR22212988_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/088/SRR22212988/SRR22212988_1.fastq.gz	SRR22212988_1.fastq.gz	SRR22212988_Infant_gut_metagenome_1.fastq.gz
SRR22212988	Infant gut metagenome	Illumina MiSeq	3799	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212988/SRR22212988.sra	SRR22212988.sra	SRR22212988_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/088/SRR22212988/SRR22212988_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/088/SRR22212988/SRR22212988_2.fastq.gz	SRR22212988_2.fastq.gz	SRR22212988_Infant_gut_metagenome_2.fastq.gz
SRR22212987	Infant gut metagenome	Illumina MiSeq	134305	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212987/SRR22212987.sra	SRR22212987.sra	SRR22212987_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/087/SRR22212987/SRR22212987_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/087/SRR22212987/SRR22212987_1.fastq.gz	SRR22212987_1.fastq.gz	SRR22212987_Infant_gut_metagenome_1.fastq.gz
SRR22212987	Infant gut metagenome	Illumina MiSeq	134305	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212987/SRR22212987.sra	SRR22212987.sra	SRR22212987_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/087/SRR22212987/SRR22212987_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/087/SRR22212987/SRR22212987_2.fastq.gz	SRR22212987_2.fastq.gz	SRR22212987_Infant_gut_metagenome_2.fastq.gz
SRR22212985	Infant gut metagenome	Illumina MiSeq	3507	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212985/SRR22212985.sra	SRR22212985.sra	SRR22212985_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/085/SRR22212985/SRR22212985_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/085/SRR22212985/SRR22212985_1.fastq.gz	SRR22212985_1.fastq.gz	SRR22212985_Infant_gut_metagenome_1.fastq.gz
SRR22212985	Infant gut metagenome	Illumina MiSeq	3507	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212985/SRR22212985.sra	SRR22212985.sra	SRR22212985_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/085/SRR22212985/SRR22212985_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/085/SRR22212985/SRR22212985_2.fastq.gz	SRR22212985_2.fastq.gz	SRR22212985_Infant_gut_metagenome_2.fastq.gz
SRR22212984	Infant gut metagenome	Illumina MiSeq	14867	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212984/SRR22212984.sra	SRR22212984.sra	SRR22212984_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/084/SRR22212984/SRR22212984_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/084/SRR22212984/SRR22212984_1.fastq.gz	SRR22212984_1.fastq.gz	SRR22212984_Infant_gut_metagenome_1.fastq.gz
SRR22212984	Infant gut metagenome	Illumina MiSeq	14867	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212984/SRR22212984.sra	SRR22212984.sra	SRR22212984_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/084/SRR22212984/SRR22212984_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/084/SRR22212984/SRR22212984_2.fastq.gz	SRR22212984_2.fastq.gz	SRR22212984_Infant_gut_metagenome_2.fastq.gz
SRR22212982	Infant gut metagenome	Illumina MiSeq	110980	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212982/SRR22212982.sra	SRR22212982.sra	SRR22212982_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/082/SRR22212982/SRR22212982_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/082/SRR22212982/SRR22212982_1.fastq.gz	SRR22212982_1.fastq.gz	SRR22212982_Infant_gut_metagenome_1.fastq.gz
SRR22212982	Infant gut metagenome	Illumina MiSeq	110980	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212982/SRR22212982.sra	SRR22212982.sra	SRR22212982_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/082/SRR22212982/SRR22212982_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/082/SRR22212982/SRR22212982_2.fastq.gz	SRR22212982_2.fastq.gz	SRR22212982_Infant_gut_metagenome_2.fastq.gz
SRR22212981	Infant gut metagenome	Illumina MiSeq	6154	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212981/SRR22212981.sra	SRR22212981.sra	SRR22212981_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/081/SRR22212981/SRR22212981_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/081/SRR22212981/SRR22212981_1.fastq.gz	SRR22212981_1.fastq.gz	SRR22212981_Infant_gut_metagenome_1.fastq.gz
SRR22212981	Infant gut metagenome	Illumina MiSeq	6154	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212981/SRR22212981.sra	SRR22212981.sra	SRR22212981_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/081/SRR22212981/SRR22212981_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/081/SRR22212981/SRR22212981_2.fastq.gz	SRR22212981_2.fastq.gz	SRR22212981_Infant_gut_metagenome_2.fastq.gz
SRR22212978	Infant gut metagenome	Illumina MiSeq	3403	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212978/SRR22212978.sra	SRR22212978.sra	SRR22212978_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/078/SRR22212978/SRR22212978_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/078/SRR22212978/SRR22212978_1.fastq.gz	SRR22212978_1.fastq.gz	SRR22212978_Infant_gut_metagenome_1.fastq.gz
SRR22212978	Infant gut metagenome	Illumina MiSeq	3403	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212978/SRR22212978.sra	SRR22212978.sra	SRR22212978_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/078/SRR22212978/SRR22212978_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/078/SRR22212978/SRR22212978_2.fastq.gz	SRR22212978_2.fastq.gz	SRR22212978_Infant_gut_metagenome_2.fastq.gz
SRR22212977	Infant gut metagenome	Illumina MiSeq	8069	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212977/SRR22212977.sra	SRR22212977.sra	SRR22212977_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/077/SRR22212977/SRR22212977_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/077/SRR22212977/SRR22212977_1.fastq.gz	SRR22212977_1.fastq.gz	SRR22212977_Infant_gut_metagenome_1.fastq.gz
SRR22212977	Infant gut metagenome	Illumina MiSeq	8069	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212977/SRR22212977.sra	SRR22212977.sra	SRR22212977_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/077/SRR22212977/SRR22212977_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/077/SRR22212977/SRR22212977_2.fastq.gz	SRR22212977_2.fastq.gz	SRR22212977_Infant_gut_metagenome_2.fastq.gz
SRR22212974	Infant gut metagenome	Illumina MiSeq	4008	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212974/SRR22212974.sra	SRR22212974.sra	SRR22212974_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/074/SRR22212974/SRR22212974_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/074/SRR22212974/SRR22212974_1.fastq.gz	SRR22212974_1.fastq.gz	SRR22212974_Infant_gut_metagenome_1.fastq.gz
SRR22212974	Infant gut metagenome	Illumina MiSeq	4008	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212974/SRR22212974.sra	SRR22212974.sra	SRR22212974_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/074/SRR22212974/SRR22212974_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/074/SRR22212974/SRR22212974_2.fastq.gz	SRR22212974_2.fastq.gz	SRR22212974_Infant_gut_metagenome_2.fastq.gz
SRR22212973	Infant gut metagenome	Illumina MiSeq	13869	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212973/SRR22212973.sra	SRR22212973.sra	SRR22212973_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/073/SRR22212973/SRR22212973_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/073/SRR22212973/SRR22212973_1.fastq.gz	SRR22212973_1.fastq.gz	SRR22212973_Infant_gut_metagenome_1.fastq.gz
SRR22212973	Infant gut metagenome	Illumina MiSeq	13869	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212973/SRR22212973.sra	SRR22212973.sra	SRR22212973_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/073/SRR22212973/SRR22212973_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/073/SRR22212973/SRR22212973_2.fastq.gz	SRR22212973_2.fastq.gz	SRR22212973_Infant_gut_metagenome_2.fastq.gz
SRR22212972	Infant gut metagenome	Illumina MiSeq	111803	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212972/SRR22212972.sra	SRR22212972.sra	SRR22212972_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/072/SRR22212972/SRR22212972_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/072/SRR22212972/SRR22212972_1.fastq.gz	SRR22212972_1.fastq.gz	SRR22212972_Infant_gut_metagenome_1.fastq.gz
SRR22212972	Infant gut metagenome	Illumina MiSeq	111803	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212972/SRR22212972.sra	SRR22212972.sra	SRR22212972_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/072/SRR22212972/SRR22212972_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/072/SRR22212972/SRR22212972_2.fastq.gz	SRR22212972_2.fastq.gz	SRR22212972_Infant_gut_metagenome_2.fastq.gz
SRR22212971	Infant gut metagenome	Illumina MiSeq	3840	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212971/SRR22212971.sra	SRR22212971.sra	SRR22212971_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/071/SRR22212971/SRR22212971_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/071/SRR22212971/SRR22212971_1.fastq.gz	SRR22212971_1.fastq.gz	SRR22212971_Infant_gut_metagenome_1.fastq.gz
SRR22212971	Infant gut metagenome	Illumina MiSeq	3840	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212971/SRR22212971.sra	SRR22212971.sra	SRR22212971_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/071/SRR22212971/SRR22212971_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/071/SRR22212971/SRR22212971_2.fastq.gz	SRR22212971_2.fastq.gz	SRR22212971_Infant_gut_metagenome_2.fastq.gz
SRR22212967	Infant gut metagenome	Illumina MiSeq	4400	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212967/SRR22212967.sra	SRR22212967.sra	SRR22212967_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/067/SRR22212967/SRR22212967_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/067/SRR22212967/SRR22212967_1.fastq.gz	SRR22212967_1.fastq.gz	SRR22212967_Infant_gut_metagenome_1.fastq.gz
SRR22212967	Infant gut metagenome	Illumina MiSeq	4400	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212967/SRR22212967.sra	SRR22212967.sra	SRR22212967_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/067/SRR22212967/SRR22212967_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/067/SRR22212967/SRR22212967_2.fastq.gz	SRR22212967_2.fastq.gz	SRR22212967_Infant_gut_metagenome_2.fastq.gz
SRR22212960	Infant gut metagenome	Illumina MiSeq	104755	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212960/SRR22212960.sra	SRR22212960.sra	SRR22212960_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/060/SRR22212960/SRR22212960_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/060/SRR22212960/SRR22212960_1.fastq.gz	SRR22212960_1.fastq.gz	SRR22212960_Infant_gut_metagenome_1.fastq.gz
SRR22212960	Infant gut metagenome	Illumina MiSeq	104755	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212960/SRR22212960.sra	SRR22212960.sra	SRR22212960_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/060/SRR22212960/SRR22212960_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/060/SRR22212960/SRR22212960_2.fastq.gz	SRR22212960_2.fastq.gz	SRR22212960_Infant_gut_metagenome_2.fastq.gz
SRR22212958	Infant gut metagenome	Illumina MiSeq	6776	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212958/SRR22212958.sra	SRR22212958.sra	SRR22212958_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/058/SRR22212958/SRR22212958_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/058/SRR22212958/SRR22212958_1.fastq.gz	SRR22212958_1.fastq.gz	SRR22212958_Infant_gut_metagenome_1.fastq.gz
SRR22212958	Infant gut metagenome	Illumina MiSeq	6776	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212958/SRR22212958.sra	SRR22212958.sra	SRR22212958_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/058/SRR22212958/SRR22212958_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/058/SRR22212958/SRR22212958_2.fastq.gz	SRR22212958_2.fastq.gz	SRR22212958_Infant_gut_metagenome_2.fastq.gz
